name,lat,lon,category,popularity
Government Polytechnic,23.0265769,72.5475056,college,54
Masjid e Khatimul Ambiya,22.9795627,72.5759353,place_of_worship,60
Shahi Masjid,22.9976863,72.5886917,place_of_worship,63
Shahi Masjid - Shah e Alam Dargah,22.9944381,72.5889358,place_of_worship,35
Amena Khatun General Hospital,22.9928112,72.5191879,hospital,83
Shahi Masjid - Dargah Hazrat Ali Sher Bangali,23.0104389,72.5651855,place_of_worship,39
Hazrat Makhdum Shah Masjid,23.013937,72.584312,place_of_worship,78
Jambudi Masjid,23.012687,72.584438,place_of_worship,70
Masjid e Bahare Shariat,22.992313,72.5765629,place_of_worship,30
Government Hospital Bavla,22.8370198,72.3661152,hospital,88
Vibrant Silver I,23.0345886,72.4610318,apartment,73
Maruti Electric,23.0318964,72.4696501,electrical,41
Unknown,23.0599826,72.5801102,toilets,92
Unknown,23.0598427,72.5800665,parking_space,87
Kirti Executive Lounge,23.0270204,72.6011501,hotel,65
Iscon Emporio,23.0265633,72.5244892,mall,79
Unknown,23.0419518,72.562677,guest_house,85
Hind Store,23.1135557,72.5555815,supermarket,39
Mahakali,23.0167363,72.4699729,supermarket,71
Skyblue,23.0164623,72.4690582,stationery,23
Unknown,22.9608211,72.5830274,place_of_worship,30
Dharmachakra Clinic,22.382661,71.9836273,clinic,73
Aagam Clinic,22.3822714,71.983956,clinic,63
Nilkanth Dental Clinic,22.3818212,71.9785534,dentist,84
Shri Sai Dental Clinic,22.9658962,72.5869502,dentist,46
Shree Umiya Multi Speciality Hospital,23.019646,72.593685,hospital,31
Vahedi Hospital,22.999361,72.585958,hospital,96
Herbal Unani Clinic,23.014903,72.582281,clinic,67
Jankalyan Janaseva Hospital,22.9634073,72.5912646,hospital,22
Shruti ENT Hospital,22.997277,72.609198,hospital,52
Apollo Clinic,22.999263,72.608319,clinic,73
Child Care Surgical Hospital,22.997459,72.610435,hospital,61
Mamta Maternity Home,23.0234972,72.5946245,hospital,79
LM Referral Hospital,23.018949,72.597401,hospital,87
Mysorewala Surgical Hospital,23.0210847,72.5900772,hospital,35
"Avishkar Multi Speciality, ICU and Trauma Centre",22.988104,72.611857,hospital,20
Shree Jee Eye and Orthopedic Hospital,23.028639,72.596633,hospital,63
Chanchalba Maternity Hospital,22.9995851,72.6003159,hospital,67
Dr. Ramanlal Hospital,22.998028,72.600585,hospital,53
Dr. Mubassir Saiyad,23.001855,72.589145,doctors,36
Kilu ENT Hospital,22.9970061,72.6063718,hospital,45
Aksharamrut Dental Clinic,23.018885,72.59432,dentist,42
Tiwaris Dental Clinic,22.998825,72.607965,dentist,45
Bhanu Jit Maternity and Nursing Home,23.005749,72.595118,hospital,98
Atharva Ayurveda Clinic and Panchakarma Centre,22.997505,72.604633,clinic,61
Shreeji Dental Clinic and Implant Centre,22.999845,72.606431,dentist,27
Madhavbaug Clinic,23.000113,72.603228,clinic,23
Maninagar Dental Hospital and Implant Centre,22.9974318,72.6050866,dentist,28
Chhapan Hospital,23.02645,72.591737,hospital,33
Shree Shakti General Hospital,22.9666916,72.5893488,hospital,84
Sneh Clinic,22.998786,72.608215,clinic,44
Artificial Eye Surgery,23.002052,72.607654,hospital,93
Rupam Women's Clinic,22.9982724,72.5943965,clinic,43
Pinakin Dalal Hospital,23.029419,72.5933157,hospital,98
Maryam Hospital,22.981501,72.588856,hospital,44
Gurunanak Hospital,22.984428,72.616878,hospital,41
Hazrat Amina BIbi Hospital,22.9947749,72.5884667,hospital,56
Dr. Nimesh Trivedi,23.0202363,72.5893216,doctors,89
Sambhav General Hospital,23.006527,72.583296,hospital,88
Niruj Rheumotogy Clinic,22.9981001,72.6021433,clinic,84
Kushi Women Hospital,23.000266,72.608195,hospital,100
Mithakhali Stavya Hospital,22.9969506,72.601663,hospital,61
Premal Dental Clinic,23.0029601,72.6075452,dentist,86
Narol ICU and Multi Speciality Hospital,22.9646691,72.5903719,hospital,65
Dr. Kirit C. Shah,23.000123,72.604134,doctors,21
Dr. Dave Eye Care,22.999176,72.607469,clinic,46
Jatan Children Hospital,23.019026,72.593349,hospital,75
Little Flower Neonatal and Pediatric Super Speciality Hospital,22.993645,72.607322,hospital,24
Parikh Orthopedic Hospital,22.996403,72.608657,hospital,80
Divya Children's Hospital,23.023421,72.597732,hospital,89
Chinubhai Baronet Hospital,23.024842,72.598982,hospital,93
Navdeep Hospital,23.003436,72.596416,hospital,50
Hindu Muslim Ekta Trust Hospital,23.012988,72.587951,hospital,91
Dr. Tanumati Shah Hospital,23.029011,72.592461,hospital,43
Munsipal Hospital,23.009168,72.585876,hospital,84
Mediclaim Hospital,22.9646606,72.5934357,hospital,39
Maya Maternity Hospital,22.9949326,72.6075168,hospital,67
Chhipa Welfare Trust Hospital,23.015985,72.587351,hospital,95
TB Hospital,23.0151021,72.5908296,hospital,65
Jay Orthopedic Hospital,23.02691,72.587214,hospital,63
Lavanya Clinic,22.9928912,72.6031299,clinic,52
Diya Clinic,22.96343,72.589033,clinic,22
Gandhi Charitable Homeopathy Clinic,22.9964298,72.6098995,clinic,76
Sharda Surgical Hospital,22.997027,72.609335,hospital,100
Sheth Jamnabhai Bhagubhai Trust,23.0259793,72.5919014,hospital,41
Shivam Children Hospital and Pediatric Critical Care Centre,23.0003225,72.6037424,hospital,66
Parijat Children Hospital,23.0293947,72.5905625,hospital,70
Aaditya Spine Hospital,23.0058864,72.5917151,hospital,41
Dr. Nilofar Shaikh,23.0290414,72.5946976,doctors,22
Dr. Tapan A Shah,23.000179,72.6043884,doctors,23
Unique Speciality Clinic,22.9821082,72.5859446,clinic,50
Safal Children Hospital,23.0012666,72.5877721,hospital,51
Janani Women and Children Hospital,22.9644685,72.590532,hospital,92
Devam Hospital,23.000081,72.608487,hospital,98
Matru Chhaya Hospital,22.954141,72.612253,hospital,46
Remedy Hospital,22.983088,72.600519,hospital,49
Sparsh Multi Speciality Hospital,22.966305,72.624931,hospital,95
Dirgayu Orthopedic Hospital,22.9768837,72.6010063,hospital,60
Suman Hospital,22.981475,72.611161,hospital,47
Kashiba General Hospital,22.953285,72.615888,hospital,93
Dr. Bakulesh Madhu,22.981225,72.598839,doctors,40
Vimala Hospital,22.967894,72.617867,hospital,78
Doctor Bhatt's Hospital,22.971831,72.604727,hospital,74
Medicure Hospital,22.9704828,72.5931204,hospital,43
Ratan Hospital,22.977063,72.592925,hospital,33
Dhanwantari Clinic,22.9490816,72.5969718,clinic,88
Smruti Multi Speciality Hospital,22.974308,72.611594,hospital,88
Dr. Jayshree Vadher,22.9780991,72.5993672,doctors,30
Abhinav Clinic,22.9457646,72.6212151,clinic,59
Harsh Hospital,22.9515073,72.6244409,hospital,47
Shakur Children Hospital,22.979498,72.5983418,hospital,52
Abhinav Hospital,22.9664477,72.6159949,hospital,40
Lambha Skin Hospital,22.9339127,72.5760578,hospital,43
Dr. Dharmendra Thakkar,22.9531942,72.615095,doctors,35
Chiranjeevi Hospital,22.975087,72.601692,hospital,70
Ashirvad Hospital,22.979475,72.601175,hospital,94
Roshan General Hospital,22.963029,72.61044,hospital,33
Jyoti Eye Care Hospital,22.9831626,72.6028164,hospital,59
Dr. Pandya's Maternity Nursing Home,22.9857798,72.6024947,hospital,32
Shyam Clinic,22.9504545,72.6221998,clinic,45
Life Care Clinic,22.9493294,72.6238761,clinic,78
Eye Sight Vision Care Hospital,22.978896,72.610165,hospital,55
New Shraddha Hospital,22.9797902,72.5969418,hospital,93
Vedanth Medical Hospital,22.981784,72.606863,hospital,32
Dr. Binitha Desai,22.977918,72.595312,doctors,50
Shree Gurukrupa Clinic,22.952831,72.616696,clinic,34
Krishna General Hospital,22.93826,72.614834,hospital,88
Balaji Speciality Hospital,22.978245,72.611169,hospital,85
Noble Clinic,22.977722,72.600505,clinic,39
Pramukh Hospital and Research Centre,22.9382867,72.6149817,hospital,100
Indira Women's Care and Multi Speciality Hospital,22.948094,72.598012,hospital,22
Seva Clinic,22.9629705,72.6092014,clinic,42
Dirdhau Hospital,22.9820852,72.6032425,hospital,79
U.N. Mehta Eye Hospital,22.958951,72.618997,hospital,84
Sarsij Dental Clinic,22.9807648,72.6027041,dentist,26
Dr. K.B. Bhagatariya Hospital,22.972368,72.5872561,hospital,79
Aman Multi Speciality Hospital,22.9605,72.608201,hospital,41
Apoorva Women's Hospital,22.9787938,72.6097705,hospital,87
Shraddha Hospital,22.98027,72.595008,hospital,28
Clear Vision Eye Hospital,22.978672,72.608642,hospital,67
Akshar Hospital,22.98106,72.610699,hospital,51
Shree Nathe Hospital,22.9811997,72.6023636,hospital,35
Prerana Gynec and Maternity Hospital,22.974803,72.602266,hospital,76
Dr. Shah's Maternity and Nursing Home,22.9840852,72.6026036,hospital,64
Chirag Clinic,22.954932,72.603897,clinic,67
Shreeji Children's Hospital,22.981784,72.6029,hospital,60
Khana Clinic,22.9525929,72.6023803,clinic,30
Shraddha Orthopaedic Hospital,22.9810392,72.598519,hospital,89
Safal Hospital,22.957118,72.611815,hospital,44
Shraddha Children Hospital,22.9757579,72.6022206,hospital,38
Aatman Hospital,22.983673,72.6001796,hospital,77
Swami Sadanand Hospital,22.9598509,72.6117361,hospital,98
Chiranjeev Children Hospital,22.955252,72.612341,hospital,82
Epic Clinic,22.963486,72.610208,clinic,39
Anand Children Hospital,22.9769658,72.6009535,hospital,20
Shri Ji Kripa Prasuti Griha Hospital,22.953387,72.612777,hospital,60
Rameshwar Multi Speciality Hospital,23.0582776,72.6222017,hospital,27
Sevak Maternity & Surgical Hospital,23.096892,72.596062,hospital,27
Trimurti Hospital,22.8333954,72.3564164,hospital,86
Navjivan Hospital,23.114943,72.581545,hospital,20
Gayatri X Ray Clinic and Health Care,23.059159,72.62133,clinic,45
Munciapl Prasuti Hospital,23.0376047,72.5798849,hospital,85
Arihant Hospital,22.730733,72.4399816,hospital,88
Pushp Hospital and Maternity Home,23.114332,72.578769,hospital,84
Devarshi Super Speciality Hospital,23.122105,72.582052,hospital,79
Brinda Maternity Nursing Home,22.727207,72.438565,hospital,95
Adhvait Psychiatry Hospital,23.038118,72.576487,hospital,40
Faiz Hospital,22.996289,72.5794455,hospital,25
Shahpur Medical Hospital,23.0360108,72.5781671,hospital,80
Dr. Yasin,23.0360714,72.5810933,doctors,49
Krishna Maternity and Nursing Home,23.045083,72.5815979,hospital,96
Rajdip Children Hospital,23.08992,72.590307,hospital,52
Dr. Atul Vaidhya,23.048502,72.601561,doctors,33
Navodaya Hospital for Neonates and Children,23.1112092,72.5847083,hospital,83
ESIC Hospital,23.053458,72.589815,hospital,47
Chandkheda Orthopedic & Surgical Hospital,23.113705,72.583096,hospital,39
Parimal Hospital,23.0958571,72.5958301,hospital,40
Raj Hospital,22.718631,72.437575,hospital,66
Shivam Surgical and Dental Hospital,23.114583,72.582827,hospital,48
Maheshwari Children Hospital,23.0403546,72.5795035,hospital,21
Life Care Clinic,22.9877498,72.5673496,clinic,67
Sagar Multi Speciality Hospital,23.048956,72.581574,hospital,88
Kamal Hospital,23.059688,72.61811,hospital,69
Mumtaz Hospital,22.9966232,72.5785891,hospital,58
Gcs Hospital,23.0465734,72.6082995,hospital,31
Shreeja Krupa Children Hospital,23.032378,72.5774069,hospital,44
Parshwanath General Hospital,22.744053,72.44004,hospital,52
Shraddha Multi Speciality Hospital,23.032023,72.577351,hospital,75
Dr. Harsha Tripathy Eye Hospital,22.836153,72.366132,hospital,92
Neuron Neuro Surgical Hospital,23.037853,72.576397,hospital,36
Military Hospital,23.058909,72.601892,hospital,28
Krishna Hospital,23.0402323,72.5777147,hospital,84
Ansh Multispeciality Hospital,23.114667,72.580661,hospital,58
Sonal Maternity Hospital,23.0547951,72.6208766,hospital,41
Sentara Multispeciality Hospital,23.1125242,72.5834513,hospital,92
Shri Hari Krishna Multi Speciality Hospital,22.727869,72.437637,hospital,48
Lokhandwala General Hospital,23.0347002,72.5951832,hospital,38
Bachardas Lashkari Hospital,23.035637,72.588423,hospital,45
Shubham General Hospital,22.8284149,72.3582537,hospital,61
Rhythm Heart and Medical Hospital,23.113388,72.583182,hospital,60
J K Dental Hospital,23.1008525,72.5925013,dentist,37
Lotus Multispeciality Hospital,23.1044464,72.6025578,hospital,50
Namrata Heart and Medical Clinic,23.048981,72.601662,clinic,92
Sethwala Hospital,22.7262642,72.4408365,hospital,56
Shivsagar Hospital,22.835201,72.365566,hospital,75
Gujarat State Police Welfare Hospital,23.055335,72.590092,hospital,67
Ashirwad Maternity and Nursing Home,23.056258,72.620709,hospital,73
New Life Hospital,22.995486,72.579059,hospital,75
Neyo Hospital,22.834746,72.365066,hospital,74
Puneet Maternity Nursing Home,23.051416,72.596142,hospital,70
Indus Hospital,23.092043,72.591111,hospital,47
Chepirog Hospital,23.001026,72.576899,hospital,63
Jain Hospital,23.0521027,72.5953342,hospital,40
Jiyansh Hospital and Prasutigruh,22.718781,72.436646,hospital,29
Clear Vision Eye Hospital,23.045993,72.589386,hospital,20
Param Multispeciality Hospital,23.1047391,72.5976157,hospital,94
Jekuba Children's Hospital,22.724803,72.437541,hospital,30
Patel Dental Clinic,22.7259138,72.4376501,dentist,60
Shivam Hospital,23.0399922,72.5778602,hospital,75
Ashirvad Children's Hospital,22.836764,72.366643,hospital,45
Bharat Hospital,23.1250708,72.0483927,hospital,28
Hridaan Hospital & Pharmacy,23.0943467,72.5469031,hospital,32
Massom Children Hospital,22.99021,72.380033,hospital,56
Sai Krupa Hospital,23.0188276,72.5134997,hospital,40
Shreeji ENT and Orthopaedic Hospital,23.0464267,72.5343808,hospital,24
Dr. Shailesh Jain,23.031238,72.527118,doctors,36
Vraj Dental Clinic,23.097472,72.537055,dentist,94
Avadh Dental Clinic,23.128407,72.045462,dentist,22
Life Care Hospital,23.032409,72.459589,hospital,99
Vishwa Vatsalya General Hospital,22.990399,72.379787,hospital,67
Sanjivani Hospital,22.99546,72.3820779,hospital,74
Tender Touch Children's Hospital,23.0323612,72.5247419,hospital,83
Shivam Hospital,23.0333202,72.4658969,hospital,37
Shreeji Multi Speciality Hospital,22.992421,72.378535,hospital,27
Devi Hospital,23.0310152,72.5257914,hospital,86
Genearl Eye Hospital,23.130402,72.043186,hospital,56
Dr. Manish Goyal,23.04711,72.527537,doctors,66
Ashirvad Hospital and Clinic,22.992924,72.380448,hospital,78
Vismay Child Care Hospital,23.019857,72.512076,hospital,54
Adarsh Hospital,23.0341111,72.4653431,hospital,91
Prime Dental Care,23.121547,72.547202,dentist,82
Chauhan Hospital,22.991419,72.377844,hospital,92
Pearl Dental Care,23.093492,72.5455396,dentist,88
Satyam Hospital,23.0940118,72.546777,hospital,25
Angel Maternity and Nursing Home,23.128035,72.046505,hospital,61
Khokkar Hospital,23.121299,72.052427,hospital,26
Brinda Women's Hospital,23.0405865,72.5264512,hospital,95
Krishna Hospital,23.128233,72.051298,hospital,45
Navkar Dental Clinic,23.095124,72.546189,dentist,88
Yusra Hospital,23.122745,72.051932,hospital,67
Shri Gordhandas Charitable Hospital,23.040905,72.526418,hospital,32
GUJARAT State Cooperative Tribunal,23.0257342,72.5795332,courthouse,99
Sahyog Hospital,22.9874749,72.4788535,hospital,35
Navjivan hospital,22.9859705,72.5008661,hospital,67
Hope Hospital,22.985509,72.493561,hospital,73
Mamata Hospital,22.9845108,72.4989295,hospital,85
SHREY HOSPITAL,22.9835997,72.4984705,hospital,84
Mamta Hospital,22.9809825,72.501192,hospital,73
Premabhai Hall,23.0238178,72.5820013,public_hall,39
Coffee Stand-CG Road,23.0360509,72.5611735,cafe,99
7Violettes,23.040378,72.5449441,bakery,76
Monte Carlo Exclusive Showroom,23.0200403,72.5578748,clothes,42
Monte Carlo Showroom,23.0117186,72.5084185,clothes,75
4D Square mall.,23.1029944,72.5957915,mall,96
Monte Carlo Exclusive Showroom,23.1028203,72.5951743,clothes,68
Monte Carlo Warehouse,23.0351743,72.5540638,wholesale,46
SkinYoga,23.0210027,72.5546839,supermarket,60
Bopal gam,23.0340108,72.4641074,bus_station,55
Sterling City,23.0323222,72.4691519,bus_station,68
Nalanda School,23.0718114,72.539258,school,64
"Ahmedabad Trunk, House of Mg",23.0271285,72.5815218,clothes,32
Indian Oil,22.3942125,71.9812021,fuel,76
Reliance,22.3868901,71.9786842,fuel,40
Dhandhuka bus station,22.3809167,71.9772907,bus_station,62
Shree Muktajivan Swami Bapa Smruti Mandir,22.9732159,72.6114964,place_of_worship,24
Max Fashion,23.0139658,72.5599716,clothes,50
Max Fashion,23.0268655,72.5101534,clothes,76
Greenobazaar,23.0253822,72.5542516,supermarket,46
Jyoti fiber glass work,22.9963686,72.6378204,car_parts,48
AFTR84,22.9873068,72.3894473,clothes,87
Jyoti fibre glass,22.9961942,72.6377194,artwork,63
McDonald's,23.0221413,72.5567513,fast_food,20
Wyndham Ahmedabad,23.0062125,72.4542309,hotel,24
Hocco Eatery,23.0175789,72.4750517,restaurant,31
Swati Snacks,23.0244466,72.5589826,restaurant,24
"Axis Bank, Memnagar Branch",23.0457257,72.5523509,bank,38
"India Post, Darpan",23.0465505,72.552791,post_office,79
"Police Station, Hatkesh",23.0467062,72.5530175,police,99
Jawed Habib Hair Studio,23.0398457,72.507652,hairdresser,64
Jawed Habib Hair Studio,23.0465691,72.5311643,hairdresser,33
Amrut Mody institute of Management,23.0346573,72.5371832,college,60
LD College of Arts,23.0346697,72.5380428,college,67
Sompura Moorti Art,23.0339711,72.5105743,interior_decoration,28
Kabadi market,22.9830095,72.5836927,marketplace,21
Gujarat Handicrafts,22.9790857,72.5848755,furniture,53
Deshi Chulha Non-veg,23.0158336,72.5508007,cafe,52
Bean Box Cafe,23.0451215,72.4854863,cafe,96
Umiya Mata Nu Mandir,23.0543121,72.4770925,place_of_worship,75
Unknown,23.0200366,72.5555223,fountain,77
Babadeepsingh Restaurant,23.0875162,72.683768,restaurant,88
JANKI POLY PLAST,22.9738305,72.5986127,place_of_worship,47
Diwan Bhel Pakodi Center,23.0163696,72.5248026,fast_food,47
Jagdish Chaat Pakodi Center,23.0163966,72.5243683,fast_food,92
Sambar Cafe,23.0333924,72.4354163,restaurant,32
Domino's,23.0172744,72.5299212,fast_food,51
Gambol,23.0758568,72.5095604,sports,51
La Milano Pizzeria Prahladnagar,23.0116205,72.5052184,restaurant,35
Decathlon,23.0247142,72.5563764,sports,64
McDonald's,23.0258612,72.4762382,fast_food,24
McDonald's,23.0123743,72.511119,fast_food,46
Unknown,23.0562148,72.3847722,fountain,21
Crush Culture Cafe Bar,23.0875987,72.6839578,cafe,65
Dadu Cafe,23.0496098,72.6705415,cafe,47
Mukta A2 Cinemas,23.0263829,72.5097931,cinema,56
Gordhan Thal,23.0359596,72.5111196,restaurant,58
Deva's Coffee Bar,23.0361967,72.5110489,fast_food,83
MIthai & More,23.0158605,72.4684515,confectionery,58
My My,23.037796,72.562492,clothes,85
Miniso,23.0325101,72.5597384,variety_store,73
Shreeji Krupa Bombay Vadapav,23.0371443,72.5290405,fast_food,55
Manmandir,23.0269177,72.5573436,clothes,28
Starbucks,23.0319557,72.5107614,cafe,33
mocha,23.0318311,72.511298,cafe,37
Gajanand Pauva House,23.0371776,72.5291086,fast_food,56
Jay Mataji Fast Food,23.0371316,72.5290981,fast_food,96
Varsha Fashion Private Limited,22.9175047,72.5289085,clothes,29
Purohit Chavana and Sweet Mart,23.0182853,72.4716006,fast_food,64
Holiday Inn Express,23.011444,72.5106175,hotel,20
Adani Selection,23.0313547,72.5596837,clothes,55
Puffiza,23.0276271,72.5588748,fast_food,73
Patidar,23.0284321,72.5550503,clothes,98
Tape Me Ft,23.0276806,72.5577834,clothes,70
Telarica,23.0278177,72.5578597,clothes,71
Unknown,23.0210018,72.5032003,bench,62
Skyz Restaurant and Banquet,23.0116726,72.5081733,restaurant,44
The Waffling Station,23.0322805,72.5551823,restaurant,32
Unknown,23.027784,72.5607544,fountain,98
The Arvind Store,22.9930426,72.6041333,clothes,46
Asopalav,23.0260527,72.5714659,clothes,94
Jay Watches & Co.,22.9971356,72.6081809,watches,47
Unknown,23.023659,72.5085447,bench,96
Unknown,23.0234422,72.5088987,bench,54
Unknown,23.0236611,72.5085219,bench,47
Unknown,23.0228405,72.5085722,bench,71
Unknown,23.0236441,72.5086826,bench,46
Unknown,23.0236589,72.5085381,bench,98
Unknown,23.023312,72.5088596,bench,44
Unknown,23.0234529,72.5089003,bench,85
Unknown,23.0233464,72.5088826,bench,87
Unknown,23.0228029,72.5085504,bench,96
Unknown,23.0230319,72.508027,bench,77
Unknown,23.0232026,72.5086665,bench,25
Unknown,23.02366,72.508528,bench,86
Unknown,23.0230223,72.5080265,bench,53
Unknown,23.0230623,72.5080336,bench,33
Unknown,23.0230397,72.5080289,bench,30
Unknown,23.0236586,72.5085523,bench,75
Unknown,23.0236268,72.5087773,bench,39
Unknown,23.0227709,72.5082213,bench,44
Unknown,23.022811,72.5085601,bench,52
Unknown,23.0233288,72.5088743,bench,91
Unknown,23.0227885,72.5085257,bench,58
Unknown,23.0233191,72.508868,bench,90
Unknown,23.0236412,72.5086983,bench,22
Unknown,23.0227855,72.508432,bench,59
Unknown,23.0227941,72.5085388,bench,96
Unknown,23.0236202,72.508798,bench,71
Unknown,23.0230531,72.508031,bench,62
Unknown,23.0232153,72.5081823,bench,81
Unknown,23.0236459,72.5086663,bench,71
Unknown,23.0234638,72.5088996,bench,48
Unknown,23.0233386,72.5088805,bench,68
Unknown,23.0228277,72.5085698,bench,22
Unknown,23.0403532,72.4940593,bench,67
Unknown,23.0404692,72.4935158,bench,65
Unknown,23.0403604,72.4938653,bench,76
Unknown,23.0403061,72.4940363,bench,75
Unknown,23.0403197,72.494052,bench,34
Unknown,23.0403794,72.4940127,bench,80
Unknown,23.0404397,72.4935203,bench,63
Unknown,23.0404375,72.4935336,bench,75
Unknown,23.0403142,72.4938768,bench,85
Unknown,23.0403368,72.4940029,bench,44
Unknown,23.0403773,72.4939772,bench,40
Unknown,23.0404838,72.4935128,bench,55
Unknown,23.0403249,72.4938472,bench,22
Unknown,23.0403348,72.4940632,bench,51
Unknown,23.0403381,72.4939474,bench,91
Unknown,23.0404526,72.4935176,bench,30
Unknown,23.0403584,72.4939583,bench,31
Unknown,23.0402923,72.4940124,bench,92
Unknown,23.0403318,72.4938358,bench,59
Unknown,23.0403003,72.4939942,bench,75
Unknown,23.0403714,72.4940361,bench,21
Unknown,23.0403571,72.49388,bench,28
Unknown,23.0403505,72.493896,bench,54
Unknown,23.0404879,72.4935237,bench,80
Unknown,23.0403197,72.4938597,bench,70
Unknown,23.0403151,72.4939581,bench,88
Unknown,23.040364,72.4938508,bench,81
Unknown,23.0447902,72.5121158,bench,98
Unknown,23.0442478,72.5118079,bench,49
Unknown,23.0443468,72.5117521,bench,64
Unknown,23.0445121,72.5115622,bench,92
Unknown,23.0447899,72.511877,bench,85
Unknown,23.0442026,72.5118469,bench,93
Unknown,23.0450483,72.5118328,bench,24
Unknown,23.0442544,72.5120207,bench,51
Unknown,23.0447995,72.5121031,bench,84
Unknown,23.0447834,72.5121261,bench,40
Unknown,23.0438311,72.5117181,bench,83
Unknown,23.0443508,72.5117322,bench,49
Unknown,23.0438263,72.511701,bench,52
Unknown,23.0445708,72.512112,bench,76
Unknown,23.0446379,72.5118167,bench,83
Unknown,23.0450143,72.5118819,bench,46
Unknown,23.0444403,72.5116212,bench,31
Unknown,23.0445268,72.5117815,bench,92
Unknown,23.0445317,72.5117723,bench,24
Unknown,23.0438499,72.5115936,bench,59
Unknown,23.0450394,72.5118438,bench,57
Unknown,23.0446908,72.5118838,bench,22
Unknown,23.0444459,72.5115091,bench,55
Unknown,23.0442442,72.5116649,bench,32
Unknown,23.0446302,72.51181,bench,27
Unknown,23.0445834,72.5121079,bench,72
Unknown,23.0448053,72.5118829,bench,74
Unknown,23.044432,72.5115219,bench,82
Unknown,23.0441216,72.5115034,bench,36
Unknown,23.0450269,72.5118664,bench,59
Unknown,23.0444858,72.5118838,bench,98
Unknown,23.0443064,72.5115745,bench,41
Unknown,23.0444827,72.5118936,bench,25
Unknown,23.0442721,72.5120289,bench,67
Unknown,23.0442145,72.5114272,bench,88
Unknown,23.0446811,72.5118783,bench,30
Unknown,23.0440061,72.511648,bench,100
Unknown,23.0444393,72.511607,bench,44
Unknown,23.0442417,72.5116534,bench,66
Unknown,23.0444765,72.5119057,bench,56
Unknown,23.0444011,72.5117356,bench,75
Unknown,23.0444728,72.5119173,bench,62
Unknown,23.0445081,72.5115706,bench,31
Unknown,23.0443991,72.5117501,bench,94
Narsinh Mehta Statue,23.0389979,72.5288522,artwork,61
Unknown,23.0134001,72.5122534,bench,54
Unknown,23.0132476,72.5121937,bench,54
Unknown,23.0132982,72.5121971,bench,31
Unknown,23.0133075,72.5121722,bench,80
Shree Bahuchar Studio,23.0175068,72.475034,photo_studio,70
Elite32 Dental Clinic,22.9989942,72.5016229,dentist,42
Ramtudi Fashion,22.9945345,72.6548463,clothes,29
Vimla Hospital,22.9767385,72.6231298,hospital,87
Unknown,22.9767643,72.6209643,atm,82
Plumeria Cafe,22.961352,72.4239095,cafe,89
Shree Trivedi International Courier & Cargo service,23.0214223,72.5534015,post_depot,68
Gallops Food Plaza,22.4628568,72.1583849,food_court,44
EV Charging Station,22.4628605,72.1589043,charging_station,46
The Grill Street,23.0267886,72.5079662,restaurant,43
Shivalik Shilp,23.0269943,72.5066805,supermarket,33
Dr. Maulik Patwa,23.0172912,72.55578,clinic,85
The House of Khaman,23.0396084,72.5644073,restaurant,71
Bhookh Lagi Hai?,23.0218092,72.5062361,fast_food,29
Mercedes Benz Service Center,23.0261686,72.4795472,car_repair,27
Unknown,23.0208388,72.5564267,fountain,87
DENTA CARE,23.0797583,72.5338506,dentist,40
Leo Packers and Movers Ahmedabad,23.0042556,72.5338759,yes,31
INDU MEDICARE,23.0451918,72.4675268,hospital,21
RituRaj The Wedding Studio,23.0464077,72.6639799,clothes,69
inHungr,23.0630354,72.6588726,food_court,44
Parijat Children Hospital,23.0294026,72.5905818,hospital,30
Pinakin Dala Hospital,23.0294443,72.5933151,hospital,91
muncipal parsuti Hospital,23.0376253,72.5798827,hospital,56
Shahur Medical Hospital,23.0360259,72.5781781,hospital,93
Paras Hospital,23.0342097,72.5804374,hospital,69
Shraddha Multispecialist Hospital,23.0320391,72.577354,hospital,76
Sukhmani hospital,23.036498,72.5696194,hospital,68
Sanjivani Eye Hospital,23.046029,72.5615306,hospital,87
Shreyas Dental Hospital,23.0482467,72.5617682,hospital,54
Unknown,23.0673766,72.5610257,hospital,50
GuruKrupa Hospital,23.0604678,72.5352149,hospital,40
Aneri CHildren Hospital,23.0694667,72.5431127,hospital,41
Rosemary Womens Hospital,23.0318655,72.5259992,hospital,80
Akshay Heart and Medical Hospital,23.0311855,72.5271428,hospital,93
Sangini Hospital,23.0251067,72.5233013,hospital,23
Rathi Hospital,23.0228555,72.5261005,hospital,95
Jyoti Maternity Hospital,23.02222,72.538511,hospital,53
Vatsalya Gynec Hospital,23.0067417,72.5325801,hospital,30
Jivraj Mehta Hospital,23.0086307,72.5432561,hospital,97
Shree Harikrupa Hospital,23.0201123,72.5615615,hospital,51
Kalptaru Hospital,23.0493049,72.5944694,hospital,63
Kidney Hospital,23.04949,72.6074913,hospital,91
Civil Hospital,23.0522972,72.6043839,hospital,93
Military Hospital,23.0590415,72.601975,hospital,36
GCS Hospital,23.0465729,72.6082954,hospital,41
Ayushman Medical Hospital,23.0237298,72.6391848,hospital,75
Shivam Surgical Hospital,23.0729799,72.6528746,hospital,96
Aneri CHildren Hospital,23.0694304,72.5431262,hospital,65
Cornea Foundation Hospital,23.0461549,72.536403,hospital,23
Shell,22.9871408,72.6269447,fuel,38
Gwalia Sweets,23.017434,72.4756286,fast_food,46
Maruti Hardware & Plywood,23.0069095,72.4563448,hardware,20
